书号_x0000__x0000_,商品名称_x0000__x0000__x0000__x0000_,定价名称,总订数称_x0000__x0000_,码洋数称,出版社称_x0000__x0000_,编码社称
9787514825343,象警--儿童文学名家汇430000000,25.00,10,250,少年儿童0童文学,75148253400025000000
9787514819793,童话之书--儿童文学金牌作家书系0000理普及教育核心读本伦,23.00,10,230,少年儿童0-儿童,75148197900023000000
9787514818772,暗物质穿越者5--吃人的塔史尼克湖000理普及教育核心读本伦作,15.00,10,150,少年儿童0者5-,75148187700015000000
9787514821222,苍鹰--儿童文学伴侣22250000,10.00,10,100,少年儿童0童文学,75148212200010000000
9787514826111,月影马戏团3(漫画版)11000000,12.00,10,120,少年儿童03(漫,75148261100012000000
9787550106703,全能基础知识手册(初中英语)最新版000理普及教育核心读本伦作品,26.00,10,260,南方出版0识手册,75501067000026000000
9787514820911,中国神华故事--经典故事轻松读00000理普及教育核心读,25.00,10,250,少年儿童0事--,75148209100025000000
9787514819175,朱三皮--中国童话新势力55000000理普,20.00,10,200,少年儿童0中国童,75148191700020000000
9787514819243,住在围巾里的歌--中国童话新势力0000理普及教育核心读本伦,20.00,10,200,少年儿童0的歌-,75148192400020000000
9787514819731,被偷换的灵魂--儿童文学伴侣000000理普及教育核,10.00,10,100,少年儿童0魂--,75148197300010000000
9787514820836,疯丫头马迪根--马迪根飞起来了00000理普及教育核心读,20.00,10,200,少年儿童0根--,75148208300020000000
9787514823325,神奇的造字工厂--书虫之家0000000理普及教,9.80,10,98,少年儿童字工厂-,75148233200009800000
9787514824476,魔女卡提5(漫画版)4769800,12.00,10,120,少年儿童0(漫画,75148244700012000000
9787514821246,野狼--儿童文学伴侣24620000,10.00,10,100,少年儿童0童文学,75148212400010000000
9787550106635,全能基础知识手册(高中化学)最新版000理普及教育核心读本伦作品,26.00,10,260,南方出版0识手册,75501066300026000000
9787514819595,双生火焰--儿童文学金牌作家书系0000理普及教育核心读本伦,22.00,10,220,少年儿童0-儿童,75148195900022000000
9787514822465,影子行动--全国优秀儿童文学奖作品精粹.第二辑教育核心读本伦作品精选(注音美绘版)1）,16.00,10,160,少年儿童0-全国,75148224600016000000
9787514823295,明朝故事--中国历史故事集(修订版)00第二辑教育核心读本伦作品,18.00,10,180,少年儿童0-中国,75148232900018000000
9787514822526,鹅妈妈和西瓜蛋--全国优秀儿童文学奖作品精粹.第二辑心读本伦作品精选(注音美绘版)1）)_x0000__x0000__x0000__x0000__x0000_,18.00,10,180,少年儿童0瓜蛋-,75148225200018000000
9787514822816,少年特种兵3雪域揭秘816800000,19.80,10,198,少年儿童03雪域,75148228100019800000
9787508042947,第二次全国残疾人抽样调查主要数据手册00精粹.第二辑心读本伦作品精选(注,15.00,10,150,华夏出版0残疾人,75080429400015000000
9787514820867,疯丫头马根--马迪根中大奖了000000精粹.第二辑,20.00,10,200,少年儿童0--马,75148208600020000000
9787514824537,玫瑰使者--儿童文学十大青年金作家丛书0精粹.第二辑心读本伦作品精选(注,20.00,10,200,少年儿童0-儿童,75148245300020000000
9787514821307,不要条纹的小斑马--中外经典科学童话00精粹.第二辑心读本伦作品精选,18.00,10,180,少年儿童0小斑马,75148213000018000000
9787514820997,来自中国孩子的1001问--生命人文00精粹.第二辑心读本伦,20.00,10,200,少年儿童0子的1,75148209900020000000
9787514821338,风暴四兄弟--中外经典科学童话00000精粹.第二辑心读,18.00,10,180,少年儿童0--中,75148213300018000000
9787514817317,千眼怪盗--狼面探长117800000,16.00,10,160,少年儿童0-狼面,75148173100016000000
9787514824377,魔汁--拍花贼224377,15.00,10,150,少年儿童0花贼2,75148243700015000000
9787514825237,智的教育(典藏版)5237500,25.00,10,250,少年儿童0典藏版,75148252300025000000
9787229077518,为青春点一盏心灯--阳光心态主题0000精粹.第二辑心读本伦,18.80,10,188,重庆出版0盏心灯,72290775100018800000
9787514817348,魔影迷宫--狼面探长348880000,16.00,10,160,少年儿童0-狼面,75148173400016000000
9787514819748,穿越司格鲁斯的迷雾--儿童文学伴侣000精粹.第二辑心读本伦作品,10.00,10,100,少年儿童0斯的迷,75148197400010000000
9787514818796,暗物质穿越者2--被选中的继承者0000精粹.第二辑心读本,15.00,10,150,少年儿童0者2-,75148187900015000000
9787514818666,雀儿妈妈和它的孩子--儿童文学名家汇第二辑粹.第二辑心读本伦作品精选(注音美绘版,25.00,10,250,少年儿童0它的孩,75148186600025000000
9787514819465,如果一只獾遇到另一支獾--中国童话新势力第二辑第二辑心读本伦作品精选(注音美绘版)1）),20.00,10,200,少年儿童0遇到另,75148194600020000000
9787514823486,家有宝宝0-1岁父母指导用书000000第二辑第二,28.00,10,280,少年儿童0-1岁,75148234800028000000
9787514822175,潘多拉唇彩1(漫画版)75800000,12.00,10,120,少年儿童01(漫,75148221700012000000
9787514824575,青碟--儿童文学十大青年金作家丛书000第二辑第二辑心读本伦作品,20.00,10,200,少年儿童0童文学,75148245700020000000
9787514823387,地球活了 生命的传奇故事--我们爱科学精品书系第二辑心读本伦作品精选(注音美绘版)1）,25.00,10,250,少年儿童0生命的,75148233800025000000
9787514822007,想要一双翅膀--书虫之家75000000品书,9.80,10,98,少年儿童翅膀--,75148220000009800000
9787514823837,小鹰高飞--张永军作品.动物故事系列00品书系第二辑心读本伦作品精,18.00,10,180,少年儿童0-张永,75148238300018000000
9787514821567,魔女卡提4(漫画版)5678000,12.00,10,120,少年儿童0(漫画,75148215600012000000
9787514818857,极品笨妖怪2--神秘原野72000000品,13.00,10,130,少年儿童02--,75148188500013000000
9787514824599,蓝花井的咕咚482459,20.00,10,200,少年儿童0咚48,75148245900020000000
9787534273254,摩尔庄园怪盗RK4--迷蒙空间00000品书系第二,15.00,10,150,浙江少儿0盗RK,75342732500015000000
9787534273278,摩尔庄园怪盗RK6--秘密试验00000品书系第二,15.00,10,150,浙江少儿0盗RK,75342732700015000000
9787534276200,小红帽--经典童话梦工厂.我是大导演00品书系第二辑心读本伦作品精,28.00,10,280,浙江少儿0经典童,75342762000028000000
9787534275708,好宝宝图画捉迷藏(全四册)--幼狮童书0品书系第二辑心读本伦作品精选,48.00,10,480,浙江少儿0捉迷藏,75342757000048000000
9787534273223,摩尔庄园怪盗RK1--皇家密令00000品书系第二,15.00,10,150,浙江少儿0盗RK,75342732200015000000
9787534273261,摩尔庄园怪盗RK5--黑暗森林00000品书系第二,15.00,10,150,浙江少儿0盗RK,75342732600015000000
9787534275722,好宝宝快乐大迷宫(全4册)5000000品书系,48.00,10,480,浙江少儿0大迷宫,75342757200048000000
9787534272011,交通工具--好宝宝拼拼乐18000000品书,12.00,10,120,浙江少儿0-好宝,75342720100012000000
9787534276217,白雪公主--经典童话梦工厂.我是大导演0品书系第二辑心读本伦作品精选(,28.00,10,280,浙江少儿0-经典,75342762100028000000
9787534274398,心在原来的地方2743988,16.00,10,160,浙江少儿0地方2,75342743900016000000
9787534273247,摩尔庄园怪盗RK3--沙漠古堡00000品书系第二,15.00,10,150,浙江少儿0盗RK,75342732400015000000
9787534273667,奥尔号宇宙大冒险圣者逆袭3--复仇王子哈莫雷特第二辑心读本伦作品精选(注音美绘版)1）,15.00,10,150,浙江少儿0大冒险,75342736600015000000
9787534272028,日常用品--好宝宝拼拼乐85000000莫雷,12.00,10,120,浙江少儿0-好宝,75342720200012000000
9787534274381,舍不得与你重逢2743812,15.00,10,150,浙江少儿0重逢2,75342743800015000000
9787534274374,并非陌路人34274,15.00,10,150,浙江少儿0342,75342743700015000000
9787534273230,摩尔庄园怪盗RK2--深海宝藏00000莫雷特第二,15.00,10,150,浙江少儿0盗RK,75342732300015000000
9787534273001,十招搞定您的孩子73001500,22.00,10,220,浙江少儿0的孩子,75342730000022000000
9787514818918,阁楼上的熊皮外套--中国童话新势力000莫雷特第二辑心读本伦作品,20.00,10,200,少年儿童0皮外套,75148189100020000000
9787514823318,宠物字专卖店--书虫之家80000000莫雷,9.80,10,98,少年儿童卖店--,75148233100009800000
9787514825718,玻璃窗像冰块一样融化--儿童文学名家汇第三辑特第二辑心读本伦作品精选(注音美绘版)1,25.00,10,250,少年儿童0块一样,75148257100025000000
9787514826319,伍美珍漫画嘉年华163195000,15.00,10,150,少年儿童0嘉年华,75148263100015000000
9787514822519,腰门--全国优秀儿童文学奖作品精粹.第二辑辑特第二辑心读本伦作品精选(注音美绘,18.00,10,180,少年儿童0国优秀,75148225100018000000
9787514820850,疯丫头马迪根--马迪根滑过冰河00000辑辑特第二辑心读,20.00,10,200,少年儿童0根--,75148208500020000000
9787514819168,春天的邮差--中国童话新势力000000辑辑特第二辑,20.00,10,200,少年儿童0--中,75148191600020000000
9787514819588,黄丝结笔记之玩偶之玩偶之家--儿童文学金牌作家书系辑心读本伦作品精选(注音美绘版)1）)_x0000__x0000__x0000__x0000_,16.00,10,160,少年儿童0之玩偶,75148195800016000000
9787514818819,暗物质穿越者4--来自SESM的任务00牌作家书系辑心读本,15.00,10,150,少年儿童0者4-,75148188100015000000
9787514822328,月光城--儿童文学童书成85000000牌作,16.00,10,160,少年儿童0儿童文,75148223200016000000
9787514826128,梦的花粉店2(漫画版)28600000,12.00,10,120,少年儿童02(漫,75148261200012000000
9787514820188,萝铃的魔力.第六部 异血人的宿命(上下册)作家书系辑心读本伦作品精选(注音美,35.00,10,350,少年儿童0.第六,75148201800035000000
9787514825268,我是天才--儿童文学金牌作家书系0000)作家书系辑心读本伦,20.00,10,200,少年儿童0-儿童,75148252600020000000
9787514819298,我不认识你，但我记得你--儿童文学名家汇第二辑书系辑心读本伦作品精选(注音美绘版)1）),25.00,10,250,少年儿童0，但我,75148192900025000000
9787514818888,老林深处的铁桥--儿童文学金牌作家书系0第二辑书系辑心读本伦作品精选(注,18.00,10,180,少年儿童0铁桥-,75148188800018000000
9787514820898,中国古代寓言故事(美文美绘)--经典故事轻松读书系辑心读本伦作品精选(注音美绘版)1,25.00,10,250,少年儿童0言故事,75148208900025000000
9787514823998,天使在人间6(漫画版)98500000,12.00,10,120,少年儿童06(漫,75148239900012000000
9787514823288,宋元故事--中国历史故事集(修订版)00轻松读书系辑心读本伦作品,18.00,10,180,少年儿童0-中国,75148232800018000000
9787514818789,暗物质穿越者1--追寻祖先的足迹0000轻松读书系辑心读本,15.00,10,150,少年儿童0者1-,75148187800015000000
9787514824568,虞美人--儿童文学十大青年金作家丛书00轻松读书系辑心读本伦作品精选,20.00,10,200,少年儿童0儿童文,75148245600020000000
9787514822809,少年特种兵.雪域特种战系列2战术第一00轻松读书系辑心读本伦作品精选,19.80,10,198,少年儿童0.雪域,75148228000019800000
9787514820959,嘿，那匹野马驹--儿童文学金牌作家书系0轻松读书系辑心读本伦作品精选(注,23.00,10,230,少年儿童0马驹-,75148209500023000000
9787514820829,小飞人卡尔松--卡尔松设酥饼宴00000轻松读书系辑心读,20.00,10,200,少年儿童0松--,75148208200020000000
9787514821550,猫的诱惑3--中国卡通漫画书000000轻松读书系,20.00,10,200,少年儿童0--中,75148215500020000000
9787514824629,你听我说--儿童文学十大青年金作家丛书0轻松读书系辑心读本伦作品精选(注,20.00,10,200,少年儿童0-儿童,75148246200020000000
9787514824520,天蝎座的“死对头”--儿童文学伴侣小伙伴系列读书系辑心读本伦作品精选(注音美绘版)1,13.80,10,138,少年儿童0死对头,75148245200013800000
9787514821239,雄豹--儿童文学伴侣23938000,10.00,10,100,少年儿童0童文学,75148212300010000000
9787514823479,家有宝宝孕期父母指导用书90000000系列读书,28.00,10,280,少年儿童0期父母,75148234700028000000
9787514822939,猫的诱惑12(漫画版)3980000,12.00,10,120,少年儿童02(漫,75148229300012000000
9787514820478,鱼祖神珠5(漫画版)4782000,12.00,10,120,少年儿童0(漫画,75148204700012000000
9787514823868,狼王闪电--张永军作品.动物故事系列00系列读书系辑心读本伦作品精,18.00,10,180,少年儿童0-张永,75148238600018000000
9787514825190,小狐狸买手套--最能打动孩子心灵的世界经典列读书系辑心读本伦作品精选(注音美绘版,25.00,10,250,少年儿童0套--,75148251900025000000
9787229002848,长篇小说藏地密码5--一部关于西藏的百科全书式小说辑心读本伦作品精选(注音美绘版)1）)_x0000__x0000__x0000_,29.80,10,298,重庆出版0地密码,72290028400029800000
9787229058968,爱情万岁 下90589,35.00,10,350,重庆出版0下90,72290589600035000000
9787500797678,我的世博机器人(不用胶水和剪刀的立体手工!)--世博立体拼图书品精选(注音美绘版)1）)_x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000_,26.80,10,268,中国少年0器人(,75007976700026800000
9787514821000,来自中国孩子的1001问--生物谜踪00!)--世博立体拼图,20.00,10,200,少年儿童0子的1,75148210000020000000
9787514820799,小飞人卡尔松(卡尔松的恶作剧)--世界儿童文学大师 林格伦作品精选(注音美绘版))1）)_x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000__x0000_,20.00,10,200,少年儿童0松(卡,75148207900020000000
9787500786429,欧也妮.葛朗台(全译本)--语文新课标必读丛书大师 林格伦作品精选(注音美绘版)),10.00,10,100,中国少年0朗台(,75007864200010000000
9787229079147,厉华说红岩--解读狱中八条0000000读丛书大,45.00,10,450,重庆出版0--解,72290791400045000000
9787514824360,拍花贼树平--拍花贼160500000,15.00,10,150,少年儿童0--拍,75148243600015000000
9787514815528,中国通史故事(悦读本)(全10册)000读丛书大师 林格,262.00,10,2620,少年儿童00(悦,75148155200262000000
9787514823660,刺猬的拥抱--优活女孩.心灵的美读系列0读丛书大师 林格伦作品精选(注,18.00,10,180,少年儿童0--优,75148236600018000000
9787514819670,魔女卡提3(漫画版)6708000,12.00,10,120,少年儿童0(漫画,75148196700012000000
9787802440746,乌龙院(第10卷)墨汁拳王--四格漫画系列丛书大师 林格伦作品精选(注音,6.50,10,65,现代出版第10卷,78024407400006500000
